,class,rotationRate.x_mean,rotationRate.x_std,rotationRate.x_range,rotationRate.x_IRQ,rotationRate.y_mean,rotationRate.y_std,rotationRate.y_range,rotationRate.y_IRQ,rotationRate.z_mean,rotationRate.z_std,rotationRate.z_range,rotationRate.z_IRQ,userAcceleration.x_mean,userAcceleration.x_std,userAcceleration.x_range,userAcceleration.x_IRQ,userAcceleration.y_mean,userAcceleration.y_std,userAcceleration.y_range,userAcceleration.y_IRQ,userAcceleration.z_mean,userAcceleration.z_std,userAcceleration.z_range,userAcceleration.z_IRQ,rotationRate.xX#1,rotationRate.xX#2,rotationRate.xX#3,rotationRate.xX#4,rotationRate.xX#5,rotationRate.xP#1,rotationRate.xP#2,rotationRate.xP#3,rotationRate.xP#4,rotationRate.xP#5,rotationRate.yX#1,rotationRate.yX#2,rotationRate.yX#3,rotationRate.yX#4,rotationRate.yX#5,rotationRate.yP#1,rotationRate.yP#2,rotationRate.yP#3,rotationRate.yP#4,rotationRate.yP#5,rotationRate.zX#1,rotationRate.zX#2,rotationRate.zX#3,rotationRate.zX#4,rotationRate.zX#5,rotationRate.zP#1,rotationRate.zP#2,rotationRate.zP#3,rotationRate.zP#4,rotationRate.zP#5,userAcceleration.xX#1,userAcceleration.xX#2,userAcceleration.xX#3,userAcceleration.xX#4,userAcceleration.xX#5,userAcceleration.xP#1,userAcceleration.xP#2,userAcceleration.xP#3,userAcceleration.xP#4,userAcceleration.xP#5,userAcceleration.yX#1,userAcceleration.yX#2,userAcceleration.yX#3,userAcceleration.yX#4,userAcceleration.yX#5,userAcceleration.yP#1,userAcceleration.yP#2,userAcceleration.yP#3,userAcceleration.yP#4,userAcceleration.yP#5,userAcceleration.zX#1,userAcceleration.zX#2,userAcceleration.zX#3,userAcceleration.zX#4,userAcceleration.zX#5,userAcceleration.zP#1,userAcceleration.zP#2,userAcceleration.zP#3,userAcceleration.zP#4,userAcceleration.zP#5
29,sitting,0.0005331443971127946,0.003403783774843455,0.024084234933750066,0.003257875204750009,0.00043552014723310684,0.006881019399582888,0.04534605334125014,0.006920121394359395,-0.0008539594328105496,0.0030396396545438855,0.017886134305875052,0.0031233757501375092,-0.00601745251442335,0.003942562555190476,0.028643624104375064,0.0041302186512187766,0.0020601376518930648,0.0014680411738484703,0.010009249799275002,0.001701031209375004,0.004217431081092779,0.0019015959948357089,0.012796999778125033,0.0022244686906249655,0.0003125,0.000625,0.000859375,0.00109375,0.001484375,0.05640102640593273,0.09120445030645238,0.09629582499565051,0.12186951357065601,0.22710534228148616,7.8125e-05,0.00046875,0.000625,0.00078125,0.00109375,0.2070904404908822,0.1506445836157816,0.20334744961424595,0.23727821411677863,0.6453772964102831,0.00015625,0.000390625,0.000703125,0.001015625,0.001171875,0.1996341891040902,0.06495257689925378,0.12814867752906664,0.09169032929587377,0.0783484592765772,0.0003125,0.000546875,0.000703125,0.00109375,0.00140625,0.05177131774729092,0.050750012402401595,0.0751798990945972,0.25252057316463355,0.33345547716312307,7.8125e-05,0.000234375,0.00046875,0.000703125,0.000859375,0.058382938657399,0.058064187976308676,0.043816626455369496,0.032634082308798,0.05663452923883366,0.000390625,0.000546875,0.000703125,0.000859375,0.001015625,0.04887388416703822,0.04241082136639473,0.042652802410527844,0.03800948513282368,0.11276360477944171
30,standing,-0.0047798026541877,0.05121623101470039,0.28334351151250087,0.05372434322228141,0.0335642478346533,0.16410270897741272,0.9115424961250027,0.14029894765750045,-0.04413436306703393,0.09131207387384686,0.341594961335001,0.050246610253593914,0.0016404663193769885,0.02409656354771811,0.13802199672250043,0.022735499745843775,-0.024348570437606,0.0058244679404725695,0.03186589001424234,0.0060881876575000216,0.0032888543483667785,0.014482516297638873,0.09581049761500027,0.014258374848125008,0.00015625,0.000390625,0.000546875,0.00078125,0.001015625,2.552799385562735,4.11255861819016,2.864628642831163,1.6842833311937218,1.3150111567824956,0.000234375,0.00046875,0.000625,0.000859375,0.001015625,9.584386202919747,6.824048948551482,4.365909387455433,3.606194844290247,1.8214962444520775,0.000625,0.00078125,0.001015625,0.001171875,0.001953125,0.6464102522789126,0.6645265678987622,0.4695611864667817,0.5697866646799781,0.475817272881375,0.00015625,0.0003125,0.000546875,0.000859375,0.00109375,1.7266934284742632,1.230406125979266,1.0635340646638742,1.3608939246835965,0.7967131430945964,0.00015625,0.000390625,0.000625,0.000859375,0.001171875,0.33624130395850876,0.3276811566804703,0.20098281194644269,0.3104414250081642,0.3139713353017188,7.8125e-05,0.000234375,0.00046875,0.00078125,0.001171875,0.9624244598102266,1.0827964224229532,0.6079645957990094,0.5020986046211068,0.4540709295050708
31,standing,0.006886488855961936,0.033723979459759836,0.14141791745000043,0.048401034480875155,-0.06743263705069356,0.09976421912231154,0.4260014973875013,0.1243851441931254,0.04328233725459486,0.06290876934236415,0.21927050835000067,0.10629725965568783,-0.0045358065605537266,0.018336803194573495,0.08866387386250023,0.01632287471468754,-0.026587470278603587,0.0042335524039983,0.025186624342500047,0.003977469067187538,0.00603687678989943,0.012486854572234092,0.07022912260375017,0.01269571840468749,7.8125e-05,0.000234375,0.000546875,0.000703125,0.000859375,3.937753218880267,1.9166135601155692,1.6166292793590356,0.6292979746542644,0.8490270483021604,0.000234375,0.000625,0.00078125,0.001015625,0.00125,7.0541644356246245,1.9020747367691144,1.6398185253229467,2.61453619540501,1.2188546109331442,0.000625,0.000859375,0.001328125,0.0015625,0.0021875,0.2841725524262631,0.39593553385159536,0.5479475103747183,0.1701585654992332,0.2123609259142317,0.000234375,0.000390625,0.000546875,0.000859375,0.00109375,0.8579573132121775,0.864748047838929,0.7492048044804798,0.4057558837844785,0.637004437678211,0.000234375,0.000390625,0.000546875,0.000859375,0.00125,0.16721114908413187,0.16678305905301385,0.1944614371287269,0.23534946450726069,0.1905719060798991,7.8125e-05,0.0003125,0.00046875,0.000703125,0.000859375,1.1636558180236067,0.5378213240852733,0.308168674347302,0.4048466858017197,0.13693129742983587
32,standing,0.005143662567422868,0.02961652597589893,0.12787940146250037,0.04883213131687515,-0.004037569362635756,0.04910156452659325,0.30492865461000096,0.055077900941562674,-0.007828147635558618,0.010380197476261342,0.04695328300150015,0.011331822531437535,-0.032237154208972746,0.01640944344585176,0.10826237472875032,0.02248368670187509,-0.03185795707662119,0.004390676469704338,0.02984612535500003,0.0051441249593750515,0.034709787331596784,0.009463760307981751,0.05255024792250014,0.011349968015625055,0.00015625,0.000390625,0.000625,0.001015625,0.00125,2.4423716752593245,1.530853972513851,0.9287509810990721,0.8352833514603293,0.6375300147826641,0.0003125,0.000546875,0.00078125,0.001015625,0.00140625,3.8662427396499206,1.8745885057253084,2.917312201704669,3.0910315185993524,1.8064796376471168,7.8125e-05,0.00046875,0.000625,0.00078125,0.001015625,0.9949200457491634,0.4378986053175378,0.4679582953695978,0.35384027747311086,0.253554713356066,0.000234375,0.000546875,0.000703125,0.000859375,0.001015625,0.5888328943563147,0.5578807811939095,0.665802498603001,0.7331284546458785,0.7417812034030703,0.0003125,0.00046875,0.000703125,0.000859375,0.00109375,0.1475404710498809,0.1876869320534159,0.19790689376650455,0.16463395080001827,0.13786103656219287,0.00015625,0.000546875,0.000703125,0.000859375,0.00109375,0.6436122048715761,0.37814787423093166,0.16844226742868323,0.39437970667476585,0.5357854884205567
33,standing,-0.012208943740673868,0.025850204171510918,0.17287573437500053,0.020106192662718812,0.002099426526434578,0.05529895601515147,0.38357624542750113,0.04135993933125015,-0.005560445090033709,0.01291013281756655,0.09544572870375029,0.008489445026000023,-0.06090093988222674,0.008575939045442512,0.04903249915000017,0.012303313887500063,-0.03502364448022471,0.0034003517276750563,0.021801000587500074,0.003976000793749983,0.029870467319316488,0.010588571988620184,0.06776949920750021,0.013128718606250058,0.0003125,0.000625,0.000859375,0.00109375,0.00140625,1.9006670627859998,1.2208013377792897,1.3908786026952946,0.7159472191494626,0.6946664241476129,0.000234375,0.000390625,0.000625,0.000859375,0.00109375,2.148011373911865,2.188091584069381,1.9458137904199726,1.786918417001067,1.7577541564334325,7.8125e-05,0.000234375,0.000625,0.000859375,0.00109375,1.1908773085690048,0.6755035978358639,0.46960417988139436,0.42430722767465495,0.29289374774463395,0.000390625,0.000625,0.000859375,0.00109375,0.001328125,0.28680572254509196,0.35280590327468836,0.24696833976800825,0.2811582803771156,0.29206080237052073,0.000234375,0.000390625,0.000703125,0.0009375,0.001328125,0.05512706843455398,0.13324705713236457,0.09089450784048261,0.10529753804869087,0.1798685397807911,0.0003125,0.00046875,0.000859375,0.00109375,0.00125,0.7633797796765198,0.24285484965463644,0.3987927595045883,0.31361440679982705,0.29377200466551673
34,standing,0.04829106135955485,0.10166929672101113,0.7038626986625022,0.09046592208181278,0.13762959047193404,0.17847113296460201,1.1365402997240035,0.18336641698668804,-0.13007088995472843,0.1489717783417393,0.8509682288500027,0.21376874442462573,-0.0693032853741135,0.026196665502375,0.20942824964025053,0.009826564412500044,-0.037284613121240345,0.01645545403955837,0.16766399531500045,0.0052137186281250025,-0.005093441329154312,0.021621896392673038,0.1807617441017505,0.02420824955562504,0.00015625,0.000546875,0.001015625,0.001328125,0.0015625,5.128121181939071,5.146620751144262,2.814811647613415,2.0744230371891383,2.6649183419571987,0.000234375,0.000625,0.0009375,0.00125,0.00140625,9.982295254741642,2.98357243154325,2.4972287831358013,4.380563272875523,4.46055163102314,0.000390625,0.000625,0.0009375,0.0015625,0.001953125,6.38033069551825,4.602976269797841,2.9017923818277107,2.2625507421223165,1.7725116341973797,0.000234375,0.000390625,0.000703125,0.000859375,0.00125,1.2401850924834863,1.227739626114123,0.617991496325472,0.6873242112275938,0.754754770546367,0.00015625,0.00046875,0.000703125,0.001015625,0.00125,0.3131723674294601,0.4968521881747476,0.6522830141449801,0.772939908518531,0.6010377445458025,0.00078125,0.001171875,0.0015625,0.00171875,0.001953125,0.32993608310128963,0.9835831671028108,1.0702935675329979,1.0874524048588146,0.4977108865816594
35,standing,0.005811593602432636,0.061693135973955496,0.5120119660000015,0.01621323591612505,-0.00030986932918945645,0.07079890897417514,0.698024157112502,0.020259018056750067,-0.0073235353196250234,0.01795899794339559,0.2117815219100006,0.005822363948718767,-0.03862204531447082,0.007881121335669585,0.05803524999625019,0.009005592224187516,-0.052482392705127105,0.0048960497063571555,0.029066125262500082,0.006070593421875027,-0.03018075685309188,0.014323264884258521,0.13083024674500038,0.015141687171562532,0.00015625,0.000625,0.00078125,0.001015625,0.001171875,2.594649142735998,3.2852907277527956,3.722442793638426,2.6354967851241953,2.4208832067629595,0.000234375,0.00109375,0.001484375,0.00171875,0.001953125,5.413628368301367,1.501699173392158,0.9252017301715558,0.9480531987738295,1.0891551523206684,7.8125e-05,0.000234375,0.000546875,0.00078125,0.001171875,0.7294474889759194,0.6044413453418371,0.7280410606098136,0.8603894727875351,0.24863034440954784,0.000234375,0.000625,0.00078125,0.00109375,0.0015625,0.4075060339095977,0.23483300391662257,0.21504664665055184,0.37358344426144424,0.2050793428914988,0.000234375,0.00046875,0.00078125,0.00125,0.0015625,0.14722778227849057,0.08995576814038574,0.2646507022726443,0.19431789116875087,0.10718888615712102,0.000234375,0.000390625,0.000625,0.00078125,0.00125,0.2804410871189659,0.24319627825270368,0.3982028360200578,0.6358675383987213,0.6754423340326018
36,standing,-0.00013620384885254,0.01693835619652835,0.08664687100000026,0.021984876341593816,0.002622191008402352,0.013752471753425562,0.0674622118275002,0.017354954443562554,-0.004064144872662123,0.0056557777115822236,0.027650160410000083,0.007394523714187525,-0.029347584522788163,0.0038776506982152654,0.01815262508000006,0.004792093864375013,-0.04259285376372083,0.0029867052562549054,0.018334874662500042,0.0037934999687500304,-0.0019272304269003946,0.008550882108944875,0.03830762468125007,0.01319703105231254,0.000234375,0.000390625,0.000625,0.000859375,0.001015625,0.7572046737384369,0.8794955177412167,0.5108487092348717,0.3862410388602461,0.2520850354085546,0.0003125,0.000546875,0.000859375,0.001015625,0.00125,1.0078035031013017,0.4413054485554276,0.5981859973672373,0.2548357352018149,0.3479724370094564,7.8125e-05,0.000390625,0.000859375,0.001015625,0.001328125,0.569005748449007,0.351551516111653,0.09942292002484783,0.08653758236510486,0.15797383493025816,0.00046875,0.000625,0.00078125,0.00109375,0.001328125,0.3154141085112431,0.14316953148249106,0.13743818472183345,0.10038747684599003,0.23609767424447467,0.000234375,0.00046875,0.000859375,0.00109375,0.001328125,0.10205400760618548,0.09407280921260483,0.08725588052985077,0.05042941334435344,0.13012936837201045,0.000390625,0.000546875,0.000703125,0.000859375,0.001015625,0.41251031160988416,0.18020421402654696,0.11974069526699904,0.09998291863181277,0.2594094331587897
37,standing,0.010842137779151637,0.14953795920296112,1.7217669527878787,0.04644310165343765,0.11842101516588446,0.6772287776856255,5.3906042752840895,0.03641967600275011,0.12318579791400008,0.6220420238487312,4.845373423937499,0.030006081854812593,0.021204138534823707,0.09940230858389487,1.4883568996318206,0.01803384354517505,-0.018530885276743042,0.11449526642599836,1.3293345632159115,0.005451750660000025,0.005495367528334934,0.04163939488242935,0.43807540639393944,0.010787531083406285,0.00046875,0.00078125,0.00109375,0.00125,0.001484375,4.624798676147108,7.418026724981118,6.734193451827746,5.644832473778675,4.57479013926978,7.8125e-05,0.000390625,0.000703125,0.002421875,0.002734375,35.365262258022554,33.666582951845584,24.886455407934452,6.051761234226018,3.742098014966564,0.000234375,0.00109375,0.0040625,0.006015625,0.00796875,27.35761687296914,19.900965552256164,2.484576135523326,2.1430686649117527,0.9521306062159948,0.000390625,0.000625,0.001015625,0.001484375,0.001796875,2.4438678524557607,1.910170708501276,3.0599682233988825,3.677939878608527,3.400031139516204,0.0003125,0.00078125,0.00109375,0.00125,0.001484375,3.0774456275093836,4.005966388459292,4.456147862829065,4.722279028870767,4.957348855813043,0.0003125,0.000703125,0.000859375,0.001171875,0.001328125,1.796685407904211,1.6187086803804465,1.7301303264689494,1.521219387263607,1.5154142079288833
38,standing,0.0010700616014037148,0.021956478998533663,0.1235226257775004,0.02659156344762508,-0.0033229850381875105,0.014558170433701594,0.09484140955250028,0.016764269065843797,0.000598903590008791,0.0039484863416987745,0.019438167983125056,0.005012749242906265,0.0030478163516254935,0.004609866020346868,0.026663874669500043,0.006039999746315627,-0.027751381255893635,0.0022562528765784017,0.010634249100000031,0.003239749932812501,-0.013139892862133816,0.007259603285292614,0.03476612410500004,0.009315156444125026,0.000234375,0.000390625,0.000546875,0.000859375,0.00109375,1.1921957964965626,0.43928994000682775,0.4415443597282341,0.8074531869913073,0.5794122160885988,0.00015625,0.000546875,0.00078125,0.0009375,0.00109375,0.6765828387126744,0.9473745732787103,0.5155377886527347,0.6226010790299067,0.5735417708312301,0.00015625,0.000390625,0.000703125,0.0009375,0.001171875,0.25131221414740507,0.26605393791997334,0.07131810617613019,0.11699240631462246,0.09097523353282364,0.000234375,0.000546875,0.00078125,0.00109375,0.00125,0.16992684209350273,0.2567492595026263,0.18194303395514475,0.27536540909502405,0.33182292295649246,7.8125e-05,0.000390625,0.000625,0.000859375,0.00109375,0.15699395129548568,0.076937956168003,0.05201361317823084,0.09505232140617238,0.078957801881694,0.000390625,0.00078125,0.001171875,0.001328125,0.001484375,0.3836311915879815,0.35283118717661455,0.26003946356603636,0.1342173463023161,0.11348622432039265
39,standing,-0.0738658007342057,0.13570586010351884,0.7406103887500022,0.11790511761350034,0.11162528126841051,0.2084535205047418,0.7405037129000023,0.3692858759003136,-0.10954620951120739,0.14612210640238296,0.4485358734750014,0.2575002109531258,0.004406593713344735,0.020866063367961058,0.10888012380000028,0.019759999409531284,-0.02561565093812995,0.011723272276824407,0.08268387407750025,0.009521125079062522,-0.027402308622426836,0.019582140710854724,0.09146412343125025,0.02789765557875007,0.000546875,0.000703125,0.0009375,0.00125,0.001484375,2.2775270558053617,3.5186176894097403,1.6939872478992974,3.295555970533735,1.087085606709227,0.000234375,0.00046875,0.000625,0.000859375,0.00109375,7.1826721531824385,5.918385102380159,4.1894448468618215,2.2958939747819014,1.7170771142446761,0.000546875,0.00078125,0.0009375,0.00125,0.00140625,1.8205844796411261,1.7201710263244039,1.275809371677053,0.6035440846708141,0.5297139325692829,0.000390625,0.000703125,0.000859375,0.001171875,0.001328125,1.329984707420747,0.661994591347065,0.4525283190330385,0.504364175316361,0.519707622971249,0.00015625,0.000390625,0.000703125,0.000859375,0.001015625,0.745023871576618,0.5581038948962755,0.26036989193265947,0.3449415068196798,0.18039790159590663,0.00015625,0.000390625,0.000625,0.001015625,0.00125,1.2313357226450146,0.8771069222598171,1.1325660709824217,0.5418561002860678,0.8126314823817502
40,standing,0.007175853897275413,0.023863080111730682,0.1299785953500004,0.031994121382375104,0.026454984030034268,0.043689085880926536,0.22536541891000067,0.06696746530362521,0.0004290092970439467,0.012150972508067957,0.0630932159325002,0.008935104075562528,0.008842706385166037,0.0066324110535766765,0.03838724912875008,0.0076626566087500386,-0.018897761360703175,0.002267326699706,0.013757874946250049,0.0025958744675000055,-0.040480811751562616,0.010274558572654606,0.057009123500000175,0.012662468855312553,7.8125e-05,0.0003125,0.000859375,0.001171875,0.001328125,2.221553093107759,1.7581449288758546,0.4245063102672055,0.4733407169108457,0.3706538607070081,0.000234375,0.000546875,0.00078125,0.001015625,0.00125,5.124431205196704,2.712495529271567,0.96272524556466,0.6142470458670416,1.0017122645844831,0.00015625,0.0003125,0.000625,0.000859375,0.001171875,1.0553021143063541,0.8650129903562915,0.2832916212746669,0.15263057934685337,0.23852597665156006,0.00015625,0.0003125,0.000625,0.00109375,0.00125,0.4489664780120694,0.4339437788487101,0.23114419832890643,0.26117656967503067,0.20464749521456377,7.8125e-05,0.000234375,0.00046875,0.000703125,0.000859375,0.0565198736488268,0.09763074804185863,0.12054601038823196,0.022549941533306764,0.08158582128298067,0.0003125,0.000546875,0.00078125,0.0009375,0.001328125,0.6786668356126498,0.5517295585107785,0.2799184513606715,0.47784273163977276,0.3911256161914457
41,standing,-0.0069216451118008036,0.009873529759569117,0.051111313187750154,0.01184074978881253,-0.00011539369396972705,0.020710776912649737,0.11073808601750032,0.017674458235250053,-0.00331380927369044,0.004496350406828835,0.02150594771075006,0.005438173171734391,0.014238536904033237,0.0032143589952084253,0.014619749867500028,0.0047619054946875135,-0.018771913724096735,0.0014737401673693682,0.008242749838750021,0.0016787193696875258,-0.049905617695507956,0.004952314009281354,0.025465249275000094,0.005936687296875041,7.8125e-05,0.0003125,0.00046875,0.00078125,0.001015625,1.0622839991653579,0.537763897570291,0.469926569015771,0.18819205822524174,0.16003667109340172,7.8125e-05,0.0003125,0.00046875,0.000703125,0.001015625,2.017870049271375,1.6911102362607269,1.2946298608357367,0.6829943724088026,0.4055494437794659,7.8125e-05,0.0003125,0.00046875,0.000703125,0.0009375,0.3883866892176439,0.32302890139097357,0.20180873959352127,0.051163666399115036,0.11186161002389339,7.8125e-05,0.0003125,0.00046875,0.000625,0.0009375,0.1415917353146826,0.1724872673690993,0.23275626144687483,0.03519764784773181,0.17527570932296652,0.00015625,0.000546875,0.00078125,0.0009375,0.00125,0.05156978000394706,0.05232157086860517,0.059444409966383935,0.05762423982986947,0.06963855839172708,7.8125e-05,0.0003125,0.000625,0.000859375,0.001171875,0.34714160624422,0.17636633297256202,0.21029762884543624,0.22544808341179412,0.19019815382648667
42,standing,-0.01934887258795319,0.027930942663616114,0.18645003485750056,0.02664539600875009,-0.02081567101738288,0.027806817381192634,0.1999883382150006,0.03228270063118762,-0.011427664255446324,0.01056467069162211,0.07085905715125021,0.013914091697750043,0.012560151613867216,0.007495918422957542,0.05786437354750014,0.004683843597624991,-0.01672263344782719,0.002220686023937895,0.01628637462662503,0.002852031169937491,-0.05158728346777359,0.007398337023301327,0.05945250061875018,0.0071177187875000394,7.8125e-05,0.000234375,0.00046875,0.000703125,0.000859375,2.8236572817616277,1.52182965518019,1.2481077588054976,0.8860548214094208,0.6553139551975083,0.00015625,0.0003125,0.00046875,0.000703125,0.00109375,1.4834775415274362,1.900439320604518,1.616691121093004,1.5035884779460307,0.5591138956941436,7.8125e-05,0.0003125,0.00046875,0.000703125,0.001015625,0.8732061026072512,0.47741512756587856,0.5678289666675177,0.4686357585670837,0.2215328227843347,0.00015625,0.00046875,0.000859375,0.001171875,0.001328125,0.2418577688065182,0.465441340195258,0.4426911155548737,0.3345227498979586,0.2824324517234944,0.00015625,0.000546875,0.000703125,0.001015625,0.001171875,0.050475313028619156,0.077461906265434,0.06063046380678601,0.071566217248755,0.07063377175503187,7.8125e-05,0.000234375,0.000546875,0.0009375,0.001171875,0.16992878049345672,0.29975932925911947,0.6137106863801608,0.3679386644284257,0.36458086979653326
43,standing,-0.0044179208868506,0.015239301043890175,0.08296618795000027,0.015827190986812553,0.001353111694908207,0.023285328671869155,0.1686330565575005,0.01374201332150004,-0.0015100915998613328,0.005136535932579057,0.029623036849250092,0.005730133962687518,0.013108321092124058,0.005284652284375115,0.04606387434625013,0.004724687181562494,-0.015555621850126988,0.001277150176081642,0.008502249787500011,0.0012077498453125085,-0.05359622709209,0.005905108643666344,0.03703637301250015,0.0047273431750000094,0.000390625,0.000703125,0.000859375,0.00109375,0.001484375,0.5230876659368326,0.3574794472870563,0.29012545368754783,0.31657834948599756,0.10608178449342913,7.8125e-05,0.00046875,0.000625,0.00109375,0.001328125,0.8804537364837721,1.8082468774626304,1.3931423348610033,0.5191734720636715,0.5569595224744748,0.00046875,0.000703125,0.000859375,0.00109375,0.001484375,0.24203019394438136,0.14850775377039555,0.14879112883141604,0.12744287918704925,0.10198448614897236,0.000234375,0.00046875,0.000625,0.000859375,0.001171875,0.13329509177832466,0.2644148343991269,0.2787603680525158,0.3062448469821746,0.19235957885148383,0.000234375,0.000390625,0.000625,0.000859375,0.001171875,0.03408940618781955,0.040242454375163925,0.03170154326299646,0.03654196364439648,0.04759966880019501,0.000390625,0.000625,0.000859375,0.001015625,0.00140625,0.3126834089250436,0.1663860949889308,0.4443628751782646,0.21661354008041053,0.16947822121992415
44,standing,0.05013932944700797,0.14804662253650713,0.9706072707775029,0.09624012662562531,-0.07194324001920921,0.08628296239259096,0.33799173934000104,0.1070329674810316,0.1292806994878671,0.15080688648555507,0.4396881419475014,0.310104209261001,0.01638721894816313,0.02684886205682218,0.1592382435575004,0.020962718707690682,-0.02474255128927741,0.013676805246437886,0.10826149663825026,0.014285405470312547,-0.05825697204199236,0.01709610870538702,0.14944099960000037,0.01774809367187507,0.0003125,0.000546875,0.001015625,0.00171875,0.001953125,9.573259753042075,6.40135855548699,2.968878526991291,0.8220935908377297,0.7208559331471975,0.000234375,0.000703125,0.000859375,0.001171875,0.001328125,5.992673543912989,2.014543954170149,2.075736274796814,1.4993135384934535,1.085305164748251,0.000234375,0.00078125,0.00109375,0.00140625,0.001953125,4.629032373939514,1.5376443253513914,1.4532113473610893,0.977258406729415,0.9319031772030602,0.000234375,0.000625,0.00078125,0.00109375,0.001328125,2.1769538009334686,0.5200754062081013,0.5578782141652399,0.6549023310251902,0.862095875886183,0.000234375,0.000390625,0.000625,0.00078125,0.001015625,0.5072765413496697,0.6412587121230355,0.6577397582257402,0.38816447524532266,0.5155649106730629,0.000234375,0.00046875,0.000703125,0.0009375,0.00125,0.9841244712348866,1.2829708549517076,0.6080524600740572,0.5446558055587257,0.5464951173449935
45,standing,-0.5560101221255925,1.7032675426779802,11.611979796375033,0.3538018569734385,-0.2718029186041317,1.7187957574913526,15.353052197300046,0.28168697706062595,-0.014882657266646004,1.3653115771148823,10.03424699170003,0.18010489111956282,0.031087022316421974,0.13540787007408767,1.1290619791750034,0.08405343625156272,-0.0022820063365527436,0.2417643293586689,2.013869342250006,0.054312811574062675,-0.045603353210586076,0.25075538138509784,3.2024799628000085,0.061008186915312686,0.00109375,0.001875,0.0025,0.002890625,0.00453125,80.01002239150652,35.329303653117464,13.399451290496732,7.756096622977159,2.289138794600831,7.8125e-05,0.000234375,0.000390625,0.0009375,0.0015625,82.52795747748601,83.95478682987124,81.39009760316898,47.59757074083997,47.39220696203002,0.00015625,0.000859375,0.001171875,0.002109375,0.00265625,81.74083358744267,66.15584560473243,59.885383160797474,16.61625143176274,3.583178698738577,0.000234375,0.000625,0.0009375,0.00140625,0.001875,3.160512936706157,7.818358090830323,2.44440870986979,6.5261885992872415,4.134986175832878,0.0003125,0.00109375,0.001640625,0.001953125,0.0021875,18.01584171941009,10.336333760502928,4.404294376841807,2.5886732255948446,2.2903639600151005,0.00015625,0.00078125,0.001015625,0.00140625,0.001640625,4.737825371346862,12.433964437184308,10.53068299748743,6.28347907852211,9.323291587714513
46,standing,-0.07261507237979514,0.4045907683141461,3.022434849875009,0.16269909809031297,-0.1647613319445806,0.4522102040780719,3.2113080711250097,0.3602122375621886,0.17227702257926322,0.610947219593779,3.8064251760000127,0.29518812963571966,-0.009059772753554716,0.08702856526537991,0.5086536226500016,0.02766190610306255,0.007681342756861346,0.08593341556469923,0.6262951242500019,0.01840062459218755,-0.009343292290882838,0.06416502947238582,0.6256792311750017,0.028971094027718802,7.8125e-05,0.0003125,0.000546875,0.00078125,0.00109375,39.567116911872716,21.351509220288946,16.112596153679448,14.499125074407782,10.800370412853262,0.00015625,0.00046875,0.001015625,0.001640625,0.00234375,9.864019461679417,29.3219083578367,22.579951575120944,11.20200925840804,5.508976619361479,7.8125e-05,0.000234375,0.000546875,0.0009375,0.002734375,57.40730098437491,49.6448102291972,15.734957518465306,21.809718825349574,2.4249910823765575,0.000234375,0.000546875,0.0009375,0.00109375,0.00140625,8.66269959842352,3.84141369440594,2.1053286371711524,2.868200851507707,0.921462917575625,7.8125e-05,0.0003125,0.000625,0.001015625,0.00125,5.591415801065008,5.612757079666995,4.73967684531917,2.979639905922987,1.5443451759682894,0.00015625,0.000390625,0.000625,0.001015625,0.001328125,2.6364184729980615,1.956833868450399,1.060270889378809,2.111054553892644,2.6430238405356112
47,standing,0.02653278263896297,0.4538392472911558,3.9492040672500117,0.002129137902187506,0.15680514833921586,0.850133805615961,5.467310207125015,0.004131412455125012,-0.1109982844260028,0.6400433667244285,4.592795379250013,0.0012289299225312538,0.007262148597977569,0.18041518110087376,1.241993228875004,0.030320967342125082,0.0014117339172851533,0.14611638940443986,0.9172212380000028,0.012523062435000034,0.01598082947436528,0.14618843995180675,1.047905995571253,0.0041315310547499935,0.00015625,0.000546875,0.00125,0.001640625,0.002265625,24.71828857054068,26.779704548771328,20.16531662052687,14.835468046695928,9.543542344538826,7.8125e-05,0.0003125,0.000625,0.000859375,0.00109375,48.84003233933089,65.69082507326549,11.06817754143826,7.4063729353037875,22.28312890329331,7.8125e-05,0.0003125,0.0009375,0.001171875,0.001640625,48.250886454582115,43.89874538385482,12.535662916323437,19.523290016027214,12.709915671393453,0.0003125,0.00078125,0.001015625,0.001328125,0.00203125,12.842731549780838,1.3042279295122483,4.091838062295136,7.337679880427445,2.232791891065482,0.00015625,0.000625,0.00109375,0.001328125,0.0015625,12.953046596304569,4.3940406300641035,2.150780273179028,1.7672593457179344,1.0573561264721705,0.00015625,0.00078125,0.001171875,0.0015625,0.00203125,8.221649405093912,2.6001535592745255,5.832569755158521,7.036705024654207,5.460776855273203
